ID,c0,c1,c2,c3,c4,c5,Pred-confusion-matrix,Output,Output-predicted,Input-X,Input-Y,Input-Z,Output-proba-class0,Output-proba-class1,Output-proba-class2,Data-isval,c10,c11,c12
1092435,1.0,2.0,67.0,0.0,0.0,1655360.0,True-2 Pred-1,2,1,0.0384588651359081,-0.0708548352122306,0.2589196264743805,0.2893888354301452,0.3565685153007507,0.354042649269104,False,,,
1092812,0.0,1.0,50.0,2.0,0.0,1486880.0,True-1 Pred-1,1,1,-0.0034037195146083,-0.0332563742995262,0.2333665639162063,0.2952854335308075,0.3580875694751739,0.3466270267963409,False,,,
1093105,0.0,1.0,72.0,1.0,0.0,1417560.0,True-1 Pred-1,1,1,-0.0303214844316244,-0.0030351169407367,0.23355732858181,0.2995686531066894,0.3581745028495788,0.3422568440437317,False,,,
1093157,1.0,1.0,61.0,0.0,0.0,1650460.0,True-1 Pred-1,1,1,-0.0595203638076782,0.0235233921557664,0.2221256047487259,0.3037735223770141,0.3588127791881561,0.3374136984348297,False,,,
1093255,1.0,1.0,65.0,1.0,0.0,1802640.0,True-1 Pred-1,1,1,0.0317708179354667,-0.0644304454326629,0.2535445690155029,0.2903508841991424,0.3568792641162872,0.3527698218822479,False,,,
1093402,0.0,1.0,60.0,1.0,0.0,1548240.0,True-1 Pred-1,1,1,0.0434830151498317,-0.0754950195550918,0.2610403895378113,0.2886707484722137,0.3564355373382568,0.3548937141895294,False,,,
1093800,0.0,2.0,58.0,2.0,0.0,1292080.0,True-2 Pred-1,2,1,-0.1617235392332077,0.1128610074520111,0.176210343837738,0.3183601498603821,0.3610149323940277,0.3206248879432678,True,,,
1094059,0.0,1.0,54.0,2.0,0.0,1416120.0,True-1 Pred-1,1,1,-0.4832898676395416,0.3890274465084076,0.0155806895345449,0.3648096024990082,0.3651894629001617,0.2700009644031524,False,,,
1094391,1.0,1.0,58.0,0.0,0.0,1555500.0,True-1 Pred-1,1,1,-0.1137465685606002,0.0717275962233543,0.2000994533300399,0.3115541934967041,0.3599347770214081,0.3285110294818878,True,,,
1094461,0.0,1.0,73.0,1.0,0.0,1485470.0,True-1 Pred-0,1,0,-1.0605465173721311,0.8600711822509766,-0.2931366860866546,0.4471107721328735,0.3610343039035797,0.1918549388647079,False,,,
1094590,0.0,1.0,55.0,0.0,0.0,1464520.0,True-1 Pred-1,1,1,-0.0353881157934665,-0.0010520871728658,0.2278677523136139,0.3001061379909515,0.3584786355495453,0.3414152264595032,False,,,
1094616,0.0,0.0,60.0,0.0,0.0,1486700.0,True-0 Pred-1,0,1,-0.2184843569993972,0.1622653007507324,0.1465820670127868,0.3265024423599243,0.3622034192085266,0.3112940788269043,False,,,
1094706,1.0,1.0,68.0,0.0,0.0,1473190.0,True-1 Pred-1,1,1,-0.0619326084852218,0.0301420725882053,0.2298426777124405,0.3044576048851013,0.3584203124046325,0.3371220827102661,False,,,
1095191,0.0,1.0,49.0,1.0,0.0,1380810.0,True-1 Pred-1,1,1,0.0438278727233409,-0.0743260830640792,0.2607517838478088,0.2887197136878967,0.3564413785934448,0.3548389375209808,False,,,
1095241,0.0,1.0,55.0,0.0,0.0,1573570.0,True-1 Pred-1,1,1,0.0047502294182777,-0.0408535078167915,0.2357744127511978,0.2941061556339264,0.3579315841197967,0.3479622602462768,False,,,
1095647,0.0,1.0,49.0,2.0,0.0,1436750.0,True-1 Pred-1,1,1,0.0234523713588714,-0.057028193026781,0.2492278516292572,0.291519284248352,0.3571512401103973,0.351329505443573,False,,,
1096135,1.0,2.0,49.0,1.0,0.0,1526200.0,True-2 Pred-1,2,1,0.04345029219985,-0.0743080973625183,0.2598822712898254,0.2887508869171142,0.3564929962158203,0.3547561168670654,False,,,
1096212,0.0,1.0,63.0,0.0,0.0,1439570.0,True-1 Pred-1,1,1,0.0388152338564395,-0.0704467147588729,0.2592994570732116,0.289387971162796,0.3565517961978912,0.3540602028369903,False,,,
1096271,1.0,0.0,54.0,0.0,0.0,1517030.0,True-0 Pred-0,0,0,-0.9894904494285583,0.8007766604423523,-0.2566660344600677,0.4369397461414337,0.3624719679355621,0.2005882561206817,False,,,
1096501,1.0,1.0,62.0,2.0,0.0,1513570.0,True-1 Pred-1,1,1,-0.0222288742661476,-0.0160994920879602,0.2275060266256332,0.2979876399040222,0.3584606349468231,0.343551754951477,True,,,
1096554,1.0,1.0,50.0,0.0,0.0,1503580.0,True-1 Pred-0,1,0,-0.744210422039032,0.6026273965835571,-0.1269326508045196,0.4021234810352325,0.3653923869132995,0.2324841320514679,True,,,
1096576,0.0,2.0,68.0,1.0,0.0,1304570.0,True-2 Pred-0,2,0,-0.7958124279975891,0.6488591432571411,-0.1481673568487167,0.4099002182483673,0.3646376132965088,0.2254621535539627,False,,,
1096815,1.0,1.0,55.0,1.0,0.0,1628170.0,True-1 Pred-0,1,0,-0.7979828715324402,0.6448232531547546,-0.1524253040552139,0.4097377955913543,0.3648816347122192,0.2253806143999099,False,,,
1096945,0.0,1.0,62.0,2.0,0.0,1421850.0,True-1 Pred-1,1,1,0.0284462459385395,-0.0628404095768928,0.250058114528656,0.2907195687294006,0.3570863902568817,0.3521940112113952,False,,,
1097104,0.0,1.0,65.0,0.0,0.0,1352900.0,True-1 Pred-1,1,1,0.0430701412260532,-0.0745456293225288,0.2598966360092163,0.2887680232524872,0.3564854264259338,0.3547465801239013,True,,,
1097495,0.0,1.0,56.0,0.0,0.0,1563250.0,True-1 Pred-1,1,1,-0.1080386787652969,0.0652804002165794,0.2007708400487899,0.3106310963630676,0.359909325838089,0.3294596374034881,True,,,
1097585,0.0,1.0,61.0,1.0,0.0,1545030.0,True-1 Pred-1,1,1,-0.2805660665035248,0.2168794274330139,0.1212385594844818,0.3355458676815033,0.3629639744758606,0.3014901578426361,False,,,
1097836,0.0,1.0,50.0,0.0,0.0,1638220.0,True-1 Pred-1,1,1,-0.4781586527824402,0.3831223249435425,0.020269937813282,0.3639729022979736,0.3650879859924316,0.2709391415119171,True,,,
1098841,0.0,1.0,58.0,1.0,0.0,1571750.0,True-1 Pred-1,1,1,-0.1368239969015121,0.0949553176760673,0.1909797042608261,0.3150737583637237,0.3603289425373077,0.3245972394943237,True,,,
1098928,1.0,1.0,53.0,1.0,0.0,1680560.0,True-1 Pred-0,1,0,-1.4277783632278442,1.1646026372909546,-0.4751921594142914,0.4987453818321228,0.350043773651123,0.1512108594179153,False,,,
1099127,0.0,1.0,65.0,0.0,0.0,1483100.0,True-1 Pred-1,1,1,-0.2431851327419281,0.1892306953668594,0.1460797637701034,0.3305140733718872,0.3620226979255676,0.3074632287025451,True,,,
1099272,0.0,1.0,54.0,1.0,0.0,1410920.0,True-1 Pred-1,1,1,0.0345208570361137,-0.0654289424419403,0.2564173340797424,0.2900677025318146,0.3567236959934234,0.3532086014747619,False,,,
1099359,0.0,1.0,59.0,2.0,0.0,1385990.0,True-1 Pred-0,1,0,-1.2683144807815552,1.033136010169983,-0.3928084075450897,0.4766678214073181,0.3552923202514648,0.1680397987365722,False,,,
1099443,1.0,1.0,71.0,0.0,0.0,1707730.0,True-1 Pred-1,1,1,-0.0945003926753997,0.0517092384397983,0.2064114660024643,0.3085765540599823,0.3596434891223907,0.3317799568176269,False,,,
1099775,0.0,1.0,49.0,2.0,0.0,1423260.0,True-1 Pred-1,1,1,-0.1893353164196014,0.1431833356618881,0.1700694859027862,0.3227960467338562,0.3611694872379303,0.3160344660282135,False,,,
1099860,0.0,1.0,63.0,2.0,0.0,1500270.0,True-1 Pred-1,1,1,-0.0725199729204177,0.0371049530804157,0.2198318690061569,0.3057834506034851,0.3589399456977844,0.3352766335010528,False,,,
1100137,0.0,1.0,57.0,1.0,0.0,1390890.0,True-1 Pred-1,1,1,0.007038939744234,-0.0401513129472732,0.2409859746694564,0.2939818501472473,0.3576512336730957,0.3483668565750122,True,,,
1100333,1.0,1.0,69.0,0.0,0.0,1642040.0,True-1 Pred-0,1,0,-0.7019508481025696,0.5693433284759521,-0.102041020989418,0.3962201476097107,0.3654756844043731,0.2383042275905609,False,,,
1100486,0.0,1.0,56.0,2.0,0.0,1611100.0,True-1 Pred-1,1,1,-0.1030892431735992,0.0647477135062217,0.2066287100315094,0.310201346874237,0.3596020638942718,0.3301965594291687,False,,,
1101118,0.0,1.0,63.0,1.0,0.0,1300330.0,True-1 Pred-1,1,1,-0.2908471822738647,0.2283458411693573,0.1169097274541854,0.3372182548046112,0.3630517125129699,0.2997300326824188,True,,,
1101226,0.0,0.0,61.0,0.0,0.0,1516360.0,True-0 Pred-1,0,1,0.0123686268925666,-0.0456593669950962,0.2441973239183426,0.2931822836399078,0.3574671149253845,0.3493506014347076,False,,,
1101306,1.0,1.0,65.0,0.0,0.0,1696420.0,True-1 Pred-1,1,1,-0.0459423586726188,0.0075119324028491,0.2230178415775299,0.3015487790107727,0.3587549328804016,0.3396962881088257,False,,,
1101496,0.0,1.0,61.0,0.0,0.0,1522180.0,True-1 Pred-1,1,1,0.0432374067604541,-0.0732908993959426,0.2616536617279053,0.288839727640152,0.3563961088657379,0.3547641932964325,True,,,
1102033,0.0,1.0,65.0,1.0,0.0,1336090.0,True-1 Pred-1,1,1,-0.2956932783126831,0.2285033613443374,0.1069113165140152,0.3375877439975738,0.3635213375091553,0.2988909780979156,False,,,
1102135,0.0,1.0,72.0,1.0,0.0,1383610.0,True-1 Pred-0,1,0,-0.8840793371200562,0.7115256786346436,-0.2028040140867233,0.4217180609703064,0.3642358779907226,0.2140461206436157,False,,,
1102438,0.0,1.0,66.0,0.0,0.0,1294490.0,True-1 Pred-0,1,0,-0.6341539621353149,0.5163356065750122,-0.0581288672983646,0.3867385983467102,0.3652558624744415,0.2480055391788482,False,,,
1103263,0.0,2.0,63.0,1.0,0.0,1392320.0,True-2 Pred-1,2,1,-0.04440264031291,0.0068201813846826,0.2248826175928115,0.3013813197612762,0.3586577475070953,0.3399609625339508,False,,,
1103927,1.0,2.0,74.0,1.0,0.0,1983150.0,True-2 Pred-1,2,1,0.025196049362421,-0.0613930895924568,0.2486376762390136,0.291081428527832,0.3571784198284149,0.351740151643753,True,,,
1104292,0.0,0.0,53.0,2.0,0.0,1505390.0,True-0 Pred-1,0,1,0.0278116576373577,-0.0615866407752037,0.2493317127227783,0.2908549606800079,0.3571185767650604,0.3520264327526092,False,,,
1104671,1.0,1.0,59.0,0.0,0.0,1836370.0,True-1 Pred-1,1,1,-0.061550099402666,0.0210566874593496,0.2195035070180893,0.3037657141685486,0.3589697182178497,0.3372645974159241,False,,,
1104928,1.0,1.0,61.0,0.0,0.0,1500250.0,True-1 Pred-1,1,1,0.0088636688888072,-0.0409183800220489,0.2449520677328109,0.2937930524349212,0.3574398458003998,0.3487671017646789,False,,,
1105193,1.0,0.0,66.0,0.0,0.0,1552840.0,True-0 Pred-1,0,1,-0.0529018230736255,0.0150433722883462,0.2235337793827057,0.3026456534862518,0.3587439358234405,0.3386104106903076,False,,,
1105456,1.0,1.0,49.0,2.0,0.0,1573600.0,True-1 Pred-1,1,1,0.0089868307113647,-0.0417761802673339,0.2430949956178665,0.2937188148498535,0.3575377762317657,0.3487434387207031,True,,,
1105517,0.0,1.0,65.0,0.0,0.0,1486310.0,True-1 Pred-1,1,1,0.0434477292001247,-0.0715944468975067,0.2625782191753387,0.2889392375946045,0.3563414216041565,0.3547193706035614,False,,,
1105522,0.0,1.0,59.0,0.0,0.0,1480480.0,True-1 Pred-1,1,1,0.0435039959847927,-0.0755841508507728,0.2611615359783172,0.2886649370193481,0.3564233779907226,0.354911744594574,True,,,
1105580,0.0,1.0,52.0,0.0,0.0,1376370.0,True-1 Pred-0,1,0,-1.7679990530014038,1.4418922662734983,-0.6520168781280518,0.5439913272857666,0.3362444937229156,0.1197641566395759,True,,,
1106336,1.0,1.0,64.0,0.0,0.0,1594270.0,True-1 Pred-1,1,1,-0.024646982550621,-0.0094752237200737,0.2325406223535537,0.2986551225185394,0.3582065403461456,0.3431383073329925,False,,,
1106572,1.0,1.0,74.0,1.0,0.0,1627640.0,True-1 Pred-1,1,1,0.0205568671226501,-0.0572039112448692,0.2438744008541107,0.2917307615280151,0.3574427664279938,0.3508264422416687,True,,,
1106976,1.0,1.0,61.0,1.0,0.0,1785070.0,True-1 Pred-1,1,1,0.0428848825395107,-0.0739969462156295,0.2600120007991791,0.2888197302818298,0.3564857840538025,0.3546944856643677,True,,,
1107058,0.0,1.0,66.0,1.0,0.0,1386340.0,True-1 Pred-1,1,1,-0.1015774309635162,0.060753509402275,0.2041706144809723,0.3097868859767914,0.3597363531589508,0.3304767608642578,False,,,
1107080,0.0,1.0,56.0,1.0,0.0,1540550.0,True-1 Pred-1,1,1,0.0319440960884094,-0.0636236295104026,0.2554461061954498,0.2903984189033508,0.3567908406257629,0.3528106808662414,False,,,
1107106,1.0,1.0,73.0,0.0,0.0,1546760.0,True-1 Pred-1,1,1,0.0428242571651935,-0.0741099268198013,0.2596616148948669,0.2888158559799194,0.3564987480640411,0.3546854257583618,False,,,
1107127,0.0,1.0,73.0,2.0,0.0,1312600.0,True-1 Pred-1,1,1,-0.0708323419094085,0.03276077657938,0.2176669239997863,0.3053396344184875,0.3590594530105591,0.3356009125709533,False,,,
1107437,1.0,1.0,62.0,0.0,0.0,1771280.0,True-1 Pred-1,1,1,0.0438188649713993,-0.0742634907364845,0.2606959044933319,0.2887237668037414,0.3564411997795105,0.354835033416748,False,,,
1107588,1.0,1.0,70.0,1.0,0.0,1569190.0,True-1 Pred-1,1,1,-0.0155535768717527,-0.0223789289593696,0.2304605096578598,0.2970180511474609,0.3582893908023834,0.3446924984455108,False,,,
1107825,1.0,1.0,56.0,2.0,0.0,1682770.0,True-1 Pred-1,1,1,-0.1233253479003906,0.0874253064393997,0.205521211028099,0.3134730160236358,0.3596154153347015,0.326911598443985,True,,,
1107905,1.0,1.0,60.0,0.0,0.0,1559620.0,True-1 Pred-1,1,1,-0.0253581255674362,-0.0125887114554643,0.2307795882225036,0.2984978258609772,0.358308732509613,0.343193382024765,False,,,
1108214,0.0,0.0,62.0,0.0,0.0,1608260.0,True-0 Pred-1,0,1,-0.0017011407762765,-0.0359872430562973,0.2329384535551071,0.2949595153331756,0.358107179403305,0.3469333350658417,False,,,
1108749,0.0,1.0,65.0,2.0,0.0,1377130.0,True-1 Pred-1,1,1,0.027238979935646,-0.0612711012363433,0.25027796626091,0.2909260392189026,0.3570809364318847,0.351993054151535,False,,,
1108981,0.0,1.0,67.0,2.0,0.0,1300870.0,True-1 Pred-0,1,0,-1.430137276649475,1.1638689041137695,-0.4783982634544372,0.4987842142581939,0.3501549065113067,0.1510609090328216,False,,,
1109570,1.0,1.0,59.0,0.0,0.0,1753640.0,True-1 Pred-0,1,0,-1.360056757926941,1.1043494939804075,-0.4444753527641296,0.4890308380126953,0.3527031540870666,0.1582660675048828,True,,,
1109710,0.0,0.0,51.0,0.0,0.0,1514350.0,True-0 Pred-1,0,1,-0.0560575388371944,0.0211502090096473,0.2245686501264572,0.3033317625522613,0.3586822748184204,0.3379859328269958,False,,,
1109914,0.0,1.0,58.0,0.0,0.0,1637120.0,True-1 Pred-1,1,1,-0.0215535461902618,-0.0144166052341461,0.2320825010538101,0.2980619370937347,0.358227014541626,0.3437110781669616,False,,,
1110106,0.0,2.0,59.0,2.0,0.0,1367620.0,True-2 Pred-0,2,0,-1.2696274518966677,1.0341496467590332,-0.3933536112308502,0.4768169820308685,0.3552573025226593,0.1679256856441497,False,,,
1110359,1.0,1.0,64.0,2.0,0.0,1596950.0,True-1 Pred-1,1,1,0.023725789040327,-0.0572493523359298,0.24732506275177,0.2914758622646332,0.3572456240653991,0.3512785136699676,True,,,
1110498,1.0,1.0,54.0,1.0,0.0,1570360.0,True-1 Pred-1,1,1,0.0434850268065929,-0.0754870101809501,0.2609803974628448,0.2886707484722137,0.3564355373382568,0.3548937141895294,True,,,
1110678,0.0,1.0,66.0,2.0,0.0,1598290.0,True-1 Pred-1,1,1,0.0435643903911113,-0.0758247449994087,0.2617566585540771,0.2886451184749603,0.356399267911911,0.3549556136131286,True,,,
1110797,0.0,1.0,66.0,0.0,0.0,1472370.0,True-1 Pred-0,1,0,-1.2991420030593872,1.057378172874451,-0.4120225012302398,0.4807898700237274,0.354536235332489,0.1646739393472671,True,,,
1110825,1.0,0.0,67.0,0.0,0.0,1615120.0,True-0 Pred-0,0,0,-0.4962676465511322,0.3916884958744049,-0.0023389495909214,0.3659951984882355,0.3659003376960754,0.2681044042110443,False,,,
1110848,0.0,1.0,58.0,0.0,0.0,1621260.0,True-1 Pred-1,1,1,-0.3203780651092529,0.250088483095169,0.0938978791236877,0.3411651849746704,0.363891065120697,0.2949437499046325,True,,,
1111075,1.0,1.0,55.0,0.0,0.0,1606740.0,True-1 Pred-1,1,1,0.0183714143931865,-0.0514099411666393,0.2451962977647781,0.2923021912574768,0.3573783040046692,0.3503194749355316,True,,,
1111141,1.0,0.0,59.0,1.0,0.0,1696540.0,True-0 Pred-0,0,0,-0.5420922636985779,0.4438352286815643,-0.006930761039257,0.3737693130970001,0.3649822771549225,0.2612484097480774,False,,,
1111236,1.0,1.0,68.0,2.0,0.0,1669290.0,True-1 Pred-1,1,1,0.0435653813183307,-0.0758243277668953,0.2617562413215637,0.2886451184749603,0.356399267911911,0.3549556136131286,True,,,
1111245,1.0,1.0,65.0,0.0,0.0,1555000.0,True-1 Pred-1,1,1,0.0434496514499187,-0.0752772092819213,0.2607320845127105,0.2886887788772583,0.3564472794532776,0.3548639714717865,False,,,
1111347,0.0,0.0,54.0,1.0,0.0,1516320.0,True-0 Pred-1,0,1,-0.1786768436431884,0.1266446709632873,0.1657971441745758,0.3207090198993683,0.3614746630191803,0.3178162574768066,True,,,
1111582,1.0,1.0,67.0,0.0,0.0,1836950.0,True-1 Pred-1,1,1,0.0350900329649448,-0.0692291334271431,0.2551794946193695,0.2897631227970123,0.3567888736724853,0.3534480035305023,False,,,
1111878,0.0,1.0,73.0,2.0,0.0,1395600.0,True-1 Pred-1,1,1,-0.1180377155542373,0.0723249912261962,0.1961842179298401,0.3119401931762695,0.3601417243480682,0.3279181122779846,False,,,
1112197,0.0,0.0,50.0,0.0,0.0,1392600.0,True-0 Pred-1,0,1,0.0435605235397815,-0.0758269056677818,0.2617725133895874,0.2886476218700409,0.3563995659351349,0.3549527823925018,False,,,
1112309,1.0,1.0,52.0,1.0,0.0,1736400.0,True-1 Pred-1,1,1,-0.2356644421815872,0.1782906055450439,0.1411550939083099,0.3290807902812958,0.3623519837856293,0.3085671663284302,False,,,
1112499,1.0,0.0,72.0,1.0,0.0,1669340.0,True-0 Pred-1,0,1,0.043568667024374,-0.0757650434970855,0.2615617513656616,0.2886484265327453,0.3564111590385437,0.3549404144287109,False,,,
1112567,0.0,1.0,62.0,2.0,0.0,1339080.0,True-1 Pred-1,1,1,0.0209387280046939,-0.0522670298814773,0.2509786188602447,0.2920520901679992,0.3570753037929535,0.3508726358413696,False,,,
1113333,1.0,2.0,76.0,0.0,0.0,1528280.0,True-2 Pred-1,2,1,0.0301086939871311,-0.0641302838921547,0.2512701749801636,0.2905006110668182,0.357014387845993,0.3524849712848663,False,,,
1113366,0.0,1.0,57.0,2.0,0.0,1140970.0,True-1 Pred-1,1,1,-0.1771617233753204,0.1284692287445068,0.1677969694137573,0.3207116425037384,0.3613557517528534,0.3179326355457306,False,,,
1113486,0.0,1.0,51.0,2.0,0.0,1474850.0,True-1 Pred-1,1,1,-0.4305594861507416,0.3434309661388397,0.0370551869273185,0.3570735156536102,0.3651067018508911,0.2778197824954986,False,,,
1113512,0.0,1.0,70.0,1.0,0.0,1339460.0,True-1 Pred-1,1,1,-0.0028820727020502,-0.0342135988175869,0.2327703088521957,0.2951761782169342,0.3581166863441467,0.3467071950435638,False,,,
1113585,0.0,1.0,64.0,0.0,0.0,1338720.0,True-1 Pred-1,1,1,-0.2834481000900268,0.2205136716365814,0.1187017112970352,0.3360342681407928,0.3630472719669342,0.3009185194969177,False,,,
1113735,0.0,0.0,64.0,0.0,0.0,1590120.0,True-0 Pred-0,0,0,-0.7417663335800171,0.6032894253730774,-0.1215785145759582,0.4020362198352813,0.3651650547981262,0.2327987104654312,True,,,
1113836,1.0,1.0,64.0,0.0,0.0,1625460.0,True-1 Pred-1,1,1,0.0421619974076747,-0.071480393409729,0.2626922130584717,0.2890529036521911,0.3563535213470459,0.3545935750007629,True,,,
1113891,0.0,1.0,65.0,1.0,0.0,1478210.0,True-1 Pred-1,1,1,-0.2039290517568588,0.153691753745079,0.1606721878051757,0.324734628200531,0.3615719974040985,0.3136933147907257,False,,,
1113931,1.0,0.0,52.0,0.0,0.0,1738620.0,True-0 Pred-1,0,1,-0.0412326902151107,0.0038711123634129,0.224990427494049,0.3009160757064819,0.3586425483226776,0.3404413759708404,False,,,
1114040,1.0,2.0,70.0,0.0,0.0,1562090.0,True-2 Pred-1,2,1,0.0306344293057918,-0.0641364827752113,0.2515900433063507,0.2904581129550934,0.3569853007793426,0.3525565266609192,False,,,
1114094,0.0,0.0,62.0,1.0,0.0,1477650.0,True-0 Pred-1,0,1,-0.377440869808197,0.2948736548423767,0.0615737736225128,0.3491173684597015,0.3647774457931518,0.286105215549469,True,,,
1114191,1.0,2.0,77.0,0.0,0.0,1861390.0,True-2 Pred-1,2,1,-0.0991187840700149,0.0572892911732196,0.2067597210407257,0.3093529343605041,0.359618991613388,0.3310280740261078,False,,,
1114335,0.0,1.0,58.0,2.0,0.0,1360430.0,True-1 Pred-1,1,1,0.00222291611135,-0.0332111753523349,0.2439972460269928,0.2948599457740783,0.3575180470943451,0.3476220071315765,True,,,
1114647,1.0,1.0,46.0,1.0,0.0,1502240.0,True-1 Pred-1,1,1,-0.4123519361019134,0.3262539803981781,0.0450766421854496,0.3542854189872741,0.3650383055210113,0.2806762456893921,True,,,
1114749,1.0,1.0,77.0,1.0,0.0,1608750.0,True-1 Pred-1,1,1,-0.0102355722337961,-0.0246493183076381,0.2360853105783462,0.2964437901973724,0.3579796254634857,0.3455765843391418,False,,,
1114804,0.0,1.0,69.0,0.0,0.0,1689990.0,True-1 Pred-1,1,1,0.0412672348320484,-0.0723544061183929,0.2590906322002411,0.2890597879886627,0.3565453588962555,0.354394793510437,True,,,
1115355,0.0,0.0,52.0,1.0,0.0,1671750.0,True-0 Pred-1,0,1,0.0432742647826671,-0.074682205915451,0.259746253490448,0.2887374460697174,0.3564958572387695,0.3547666668891907,False,,,
1115587,0.0,1.0,66.0,2.0,0.0,1365280.0,True-1 Pred-1,1,1,0.0435757599771022,-0.0758235082030296,0.2617257535457611,0.2886451184749603,0.356399267911911,0.3549556136131286,False,,,
1116292,1.0,1.0,73.0,0.0,0.0,1760650.0,True-1 Pred-1,1,1,-0.2387499809265136,0.1822353601455688,0.141440749168396,0.3296199142932892,0.3623030483722687,0.3080770671367645,False,,,
1116546,0.0,1.0,62.0,1.0,0.0,1346740.0,True-1 Pred-1,1,1,-0.3054501116275787,0.2346681505441665,0.0992151051759719,0.3388172388076782,0.3638166785240173,0.297366052865982,True,,,
1116935,1.0,1.0,51.0,1.0,0.0,1754590.0,True-1 Pred-0,1,0,-1.065246343612671,0.8657292127609253,-0.2903952896595001,0.4480150043964386,0.360647588968277,0.1913374662399292,True,,,
1117129,0.0,1.0,71.0,0.0,0.0,1322410.0,True-1 Pred-1,1,1,-0.3258346915245056,0.2536888420581817,0.0934842377901077,0.3419104516506195,0.3638607859611511,0.294228732585907,True,,,
1117316,1.0,1.0,54.0,0.0,0.0,1630870.0,True-1 Pred-1,1,1,0.0185092650353908,-0.0500690713524818,0.2502619326114654,0.2923976182937622,0.3571263551712036,0.3504760265350342,True,,,
1117549,1.0,1.0,55.0,2.0,0.0,1777820.0,True-1 Pred-1,1,1,0.0433358289301395,-0.0742140039801597,0.2598093152046203,0.288765013217926,0.3564940094947815,0.3547410070896148,False,,,
1117617,0.0,2.0,71.0,1.0,0.0,1441850.0,True-2 Pred-0,2,0,-0.9486594796180724,0.7740936875343323,-0.2283597588539123,0.4317308366298675,0.3627047836780548,0.2055643498897552,True,,,
1117674,1.0,1.0,61.0,0.0,0.0,1844110.0,True-1 Pred-1,1,1,-0.0066458769142627,-0.0302244741469621,0.2312670052051544,0.2957516014575958,0.3582051992416382,0.3460432291030884,False,,,
1117835,0.0,1.0,51.0,1.0,0.0,1389640.0,True-1 Pred-1,1,1,-0.0135527197271585,-0.0202655214816331,0.2355526089668274,0.2970130145549774,0.3580134212970733,0.344973623752594,False,,,
1117872,1.0,1.0,77.0,2.0,0.0,1630000.0,True-1 Pred-1,1,1,-0.0453696213662624,0.0057070767506957,0.2227346003055572,0.3013792634010315,0.3587713241577148,0.339849442243576,False,,,
1117923,0.0,1.0,60.0,2.0,0.0,1401080.0,True-1 Pred-1,1,1,0.0019331127405166,-0.0348012670874595,0.2404703944921493,0.294764757156372,0.3577001392841339,0.3475351333618164,False,,,
1118002,1.0,1.0,70.0,0.0,0.0,2028770.0,True-1 Pred-1,1,1,-0.1555948406457901,0.1132055968046188,0.1881459653377533,0.3179237246513366,0.360418438911438,0.3216578662395477,False,,,
1118101,1.0,1.0,64.0,1.0,0.0,1618360.0,True-1 Pred-1,1,1,-0.0379682406783103,0.0014638926368206,0.2265580296516418,0.3004858493804931,0.3585520684719085,0.340962141752243,False,,,
1118187,0.0,1.0,66.0,0.0,0.0,1409470.0,True-1 Pred-1,1,1,-0.0076373796910047,-0.025324773043394,0.2379013299942016,0.2961877882480621,0.3578711152076721,0.3459410667419433,True,,,
1118403,1.0,0.0,65.0,0.0,0.0,1513150.0,True-0 Pred-1,0,1,0.0431011579930782,-0.0738817602396011,0.2585375607013702,0.2888057231903076,0.3565557301044464,0.3546385765075683,False,,,
1118444,1.0,1.0,59.0,1.0,0.0,1740490.0,True-1 Pred-1,1,1,0.0329772047698497,-0.0649039298295974,0.2562069296836853,0.2902294993400574,0.3567486107349396,0.3530219197273254,False,,,
1118517,1.0,1.0,70.0,1.0,0.0,1722110.0,True-1 Pred-1,1,1,-0.0009389594197273,-0.0382175892591476,0.2339184582233429,0.294749766588211,0.3580607175827026,0.3471894860267639,False,,,
1118795,0.0,1.0,57.0,2.0,0.0,1355850.0,True-1 Pred-0,1,0,-2.1020278930664062,1.7156745195388794,-0.816081702709198,0.5864576697349548,0.3192673623561859,0.0942749977111816,False,,,
1119035,0.0,0.0,54.0,0.0,0.0,1669410.0,True-0 Pred-1,0,1,-0.0173379592597484,-0.0174189545214176,0.2342488765716552,0.2975148260593414,0.3580982089042663,0.344387024641037,False,,,
1119234,1.0,0.0,51.0,0.0,0.0,1833490.0,True-0 Pred-0,0,0,-1.523749589920044,1.24177348613739,-0.5279085040092468,0.5116069912910461,0.3466592133045196,0.1417338103055954,False,,,
1119278,1.0,2.0,68.0,1.0,0.0,1563740.0,True-2 Pred-0,2,0,-0.5469633340835571,0.4423986673355102,-0.0207631811499595,0.3739731609821319,0.3656038045883178,0.2604230046272278,False,,,
1119431,0.0,0.0,55.0,2.0,0.0,1606480.0,True-0 Pred-0,0,0,-0.643206775188446,0.5210666060447693,-0.0704733729362487,0.3877551555633545,0.3656364381313324,0.2466084510087967,False,,,
1119508,0.0,2.0,49.0,1.0,0.0,1459730.0,True-2 Pred-1,2,1,0.0436239205300807,-0.0742941051721572,0.2602424323558807,0.2887398600578308,0.3564673960208893,0.3547927439212799,False,,,
1119780,0.0,0.0,55.0,0.0,0.0,1611850.0,True-0 Pred-1,0,1,0.0434239841997623,-0.0753301531076431,0.2607063353061676,0.2886872291564941,0.3564477264881134,0.3548650443553924,False,,,
1119982,0.0,1.0,74.0,0.0,0.0,1487760.0,True-1 Pred-1,1,1,-0.0874407142400741,0.0469110608100891,0.2104572206735611,0.3076735436916351,0.3594345152378082,0.332891970872879,True,,,
